fioriId,RoleName,AppName,ApplicationType,UITechnology,BSPName,BSPApplicationURL,SAPUI5ComponentId,PrimaryODataServiceName,PrimaryODataServiceVersion,AdditionalODataServices,AdditionalODataServicesVersions,OData V4 Service Group,Link,
F0593,Accounts Payable Accountant,Manage Payment Blocks,Transactional,SAP Fiori (SAPUI5),FIN_BLOCKPAYM,/sap/bc/ui5_ui5/sap/fin_blockpaym,fin.ap.paymentblocks.manage,FAP_MANAGE_PAYMENT_BLOCKS_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0593
F0593A,Accounts Payable Accountant,Manage Payment Blocks V2,Transactional,SAP Fiori (SAPUI5),FIN_BLOCKPAY2,/sap/bc/ui5_ui5/sap/fin_blockpay2,fin.ap.paymentblocks.manage.rap,SUPPLIERPAYMENTBLOCK,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0593A
F0598,Manager - Finance Info,My Projects (Internal Orders),Transactional,SAP Fiori (SAPUI5),FIN_MYPROJECTS,/sap/bc/ui5_ui5/sap/fin_myprojects,fin.co.myprojects,FCO_MP_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0598
F0600,Manager - Finance Info,Manage Budget,Transactional,SAP Fiori (SAPUI5),FIN_MANAGEBGT,/sap/bc/ui5_ui5/sap/fin_managebgt,fin.co.managebudget,FCO_MB_BUDGET_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0600
F0617,Administrator,Manage Data Aging Groups,Transactional,SAP Fiori (SAPUI5),FND_DAGGRP_MAN,/sap/bc/ui5_ui5/sap/fnd_daggrp_man,,DAAG_MNGGRP,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0617
F0617A,Administrator,Manage Data Aging Groups (Version 2),Transactional,SAP Fiori (SAPUI5),BAS_DAGOBJ_MON,/sap/bc/ui5_ui5/sap/bas_dagobj_mon,ux.fnd.monitordagobjects,DAAG_MNGGRP,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0617A
F0618,Administrator,Monitor Data Aging Objects,Transactional,SAP Fiori (SAPUI5),FND_DAGOBJ_MON,/sap/bc/ui5_ui5/sap/fnd_dagobj_mon,,DAAG_MONOBJ,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0618
F0618A,Administrator,Monitor Data Aging Objects (Version 2),Transactional,SAP Fiori (SAPUI5),BAS_DAGOBJ_MON,/sap/bc/ui5_ui5/sap/bas_dagobj_mon,ux.fnd.monitordagobjects,DAAG_MONOBJ,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0618A
F0627,Administrator,Analyze Archiving Variants Distribution,Transactional,SAP Fiori (SAPUI5),ILM_DISTANALY,/sap/bc/ui5_ui5/sap/ilm_distanaly,,ILM_ARCH_VARIANT_DIST_SERVICE,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0627
F0627A,Data Privacy Specialist,Manage Archiving Variants,Transactional,SAP Fiori (SAPUI5),BAS_ILM_AAVD,/sap/bc/ui5_ui5/sap/bas_ilm_aavd,uxcc.fnd.vardistanalys,ILM_ARCH_VARIANT_DIST_SERVICE,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0627A
F0636,Employee - Master Data Request,Track My Requests (MDG),Transactional,SAP Fiori (SAPUI5),MDG_MY_REQ,/sap/bc/ui5_ui5/sap/mdg_my_req,fcg.mdg.mychangerequest,MDG_MYCR_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0636
F0670,Material Planner - External Procurement,Manage Change Requests,Transactional,SAP Fiori (SAPUI5),PP_CHANGER_DTS1,/sap/bc/ui5_ui5/sap/pp_changer_dts1,i2d.pp.changerequest.details.s1,PP_MRP_COCKPIT_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0670
F0671,Insurance Claims Supervisor,Workload Management - Tasks,Transactional,SAP Fiori (SAPUI5),WLM_TASKSS1,/sap/bc/ui5_ui5/sap/wlm_taskss1,fs.ins.wlm.taskss1,ICL_WLM_TASKS,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0671
F0673,Cash Manager,Approve Bank Payments,Transactional,SAP Fiori (SAPUI5),FIN_BANKPMTAPV,/sap/bc/ui5_ui5/sap/fin_bankpmtapv,fin.ap.bankpayment.approve,FAP_BANKPAYMENTAPPROVAL,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0673
F0673A,Cash Manager,Approve Bank Payments (Version 2),Transactional,SAP Fiori elements,FIN_APPBNKPMT,/sap/bc/ui5_ui5/sap/fin_appbnkpmt,fin.ap.approvebankpayments,FAP_APPROVEBANKPAYMENTS_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0673A
F0691,Cash Manager,Make Bank Transfers,Transactional,SAP Fiori elements,FIN_CASHTRAN,/sap/bc/ui5_ui5/sap/fin_cashtran,fin.cash.transfercash,FCLM_CASH_BANKTRANSFER_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0691
F0692,Cash Manager,Track Bank Transfers,Transactional,SAP Fiori (SAPUI5),FIN_TRANSTRACK,/sap/bc/ui5_ui5/sap/fin_transtrack,fin.cash.tracktransfer,FCLM_CP_TRACK_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0692
F0700,Manager - Finance Info,Correction Request,Transactional,SAP Fiori (SAPUI5),FIN_CORR_REQ,/sap/bc/ui5_ui5/sap/fin_corr_req,fin.co.correctionrequest,FCO_CORE_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0700
F0701,Accounts Payable Accountant,Display Supplier Balances,Transactional,SAP Fiori (SAPUI5),FIN_VENDOR_BAL,/sap/bc/ui5_ui5/sap/fin_vendor_bal,fin.ap.balances.display,FAP_VENDOR_BALANCE_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0701
F0702,Accounts Receivable Accountant,Manage Dispute Cases,Transactional,SAP Fiori (SAPUI5),FSCM_DISPUTES,/sap/bc/ui5_ui5/sap/fscm_disputes,fin.fscm.dm.dispute.manage,UDMO_MANAGE_DISPUTES_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0702
F0702A,Accounts Receivable Accountant,Manage Dispute Cases (Version 2),Transactional,SAP Fiori elements,FSCM_DISPUTE_M,/sap/bc/ui5_ui5/sap/fscm_dispute_m,fin.fscm.dm.disputes.manage,UI_DISPUTECASE_MANAGE,0001,"CV_ATTACHMENT_SRV, CA_FM_FEATURE_TOGGLE_STATUS_SRV, SGBT_NTE_CDS_API_SRV, SGBT_NTE_CDS_API_D_SRV, API_DISPUTECASEASCOORDTR, API_DISPUTECASEASPERSNRESP, API_DISPUTECASEASPROCESSOR","0001, 0001, 0001, 0001, 0001, 0001, 0001",,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0702A
F0703,Accounts Receivable Accountant,Display Customer Balances,Transactional,SAP Fiori (SAPUI5),FIN_CUST_BAL,/sap/bc/ui5_ui5/sap/fin_cust_bal,fin.ar.balances.display,FAR_CUST_BALANCE_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0703
F0706,General Ledger Accountant,Display G/L Account Line Items,Transactional,SAP Fiori (SAPUI5),FIN_GL_LITB,/sap/bc/ui5_ui5/sap/fin_gl_litb,,FAC_GL_ACCOUNT_LINE_ITEMS_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0706
F0707,General Ledger Accountant,Display G/L Account Balances,Transactional,SAP Fiori (SAPUI5),FIN_GL_BALANCES,/sap/bc/ui5_ui5/sap/fin_gl_balances,fin.gl.balances.display,FAC_GL_ACCOUNT_BALANCE_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0707
F0708,General Ledger Accountant,Balance Sheet/Income Statement,Transactional,SAP Fiori (SAPUI5),FIN_FINSTATEMNT,/sap/bc/ui5_ui5/sap/fin_finstatemnt,fin.gl.finstatement.display,FAC_FINANCIAL_STATEMENT_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0708
F0711,Accounts Receivable Accountant,Manage Customer Line Items,Transactional,SAP Fiori (SAPUI5),FIN_CUST_LITS,/sap/bc/ui5_ui5/sap/fin_cust_lits,fin.ar.lineitems.display,FAR_CUSTOMER_LINE_ITEMS,0001,"FARP_VALUE_HELPS_SRV, APL_LOG_MANAGEMENT_SRV","0001, 0001",,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0711
F0712,Accounts Payable Accountant,Manage Supplier Line Items,Transactional,SAP Fiori (SAPUI5),FIN_VEN_LITS,/sap/bc/ui5_ui5/sap/fin_ven_lits,fin.ap.lineitems.display,FAP_VENDOR_LINE_ITEMS_SRV,0001,"FARP_VALUE_HELPS_SRV, APL_LOG_MANAGEMENT_SRV","0001, 0001",,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0712
F0714A,Budget Specialist - Funds Management,Manage Funds,Transactional,SAP Fiori elements,FUNDOBJS1,/sap/bc/ui5_ui5/sap/fundobjs1,icps.ps.fundobj.s1,ODATA_FM_FUND_MANAGE_SRV,0001,CV_ATTACHMENT_SRV,0001,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0714A
F0715A,Budget Responsible - Funds Management,Fund Group 360° View,Transactional,SAP Fiori elements,FUNDGRP_OBJS1,/sap/bc/ui5_ui5/sap/fundgrp_objs1,icps.ps.fundgroup.s1,ODATA_FM_FUND_GROUP_OBJ_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0715A
F0717,General Ledger Accountant,Manage Journal Entries,Transactional,SAP Fiori (SAPUI5),FIN_GLDOCDISP,/sap/bc/ui5_ui5/sap/fin_gldocdisp,fin.gl.documentdisplay,FAC_FINANCIAL_DOCUMENT_SRV_01,0001,CA_OC_OUTPUT_REQUEST_SRV,0001,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0717
F0717A,General Ledger Accountant,Manage Journal Entries - New Version,Transactional,SAP Fiori elements,FIN_JRNLENTRMNG,/sap/bc/ui5_ui5/sap/fin_jrnlentrmng,fin.gl.journalentry.manage,UI_JOURNALENTRY_MANAGE,0001,FAC_FINANCIAL_DOCUMENT_SRV_01,0001,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0717A
F0718,General Ledger Accountant,Post General Journal Entries,Transactional,SAP Fiori (SAPUI5),FIN_GLDOCPOST,/sap/bc/ui5_ui5/sap/fin_gldocpost,fin.gl.documentpost,FAC_GL_DOCUMENT_POST_SRV,0001,CV_ATTACHMENT_SRV,0001,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0718
F0721B,Bank Back Office Employee,Resolve Payment Distribution Exceptions (Version 3),Transactional,SAP Fiori (SAPUI5),FS_PDEXC_PROCS1,/sap/bc/ui5_ui5/sap/fs_pdexc_procs1,fs.cb.pymtdistrexc.processs1,LNS_OVERPAYMNT_HANDLING_V1_SRV,0001,"LNS_FINANCIAL_TURNOVER_V2_SRV, FS_POT_LNS_PDR_V1_SRV","0001, 0001",,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0721B
F0722A,Budget Specialist - Funds Management,Manage Funds Centers,Transactional,SAP Fiori elements,FC_OBJS1,/sap/bc/ui5_ui5/sap/fc_objs1,icps.ps.fundcenterobj.s1,ODATA_FM_FUNDS_CTR_MANAGE_SRV,0001,CV_ATTACHMENT_SRV,0001,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0722A
F0723A,Budget Specialist - Funds Management,Manage Budget Periods,Transactional,SAP Fiori elements,BP_OBJS1,/sap/bc/ui5_ui5/sap/bp_objs1,icps.ps.budgetperiodobj.s1,ODATA_FM_BUDGET_PERIOD_MANAGE_SRV,0001,CV_ATTACHMENT_SRV,0001,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0723A
F0724A,Budget Responsible - Funds Management,Funds Center Group 360° View,Transactional,SAP Fiori elements,FCGRP_OBJS1,/sap/bc/ui5_ui5/sap/fcgrp_objs1,icps.ps.fundscentergroup.s1,ODATA_FM_FUNDS_CENTERGROUP_OBJ_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0724A
F0725A,Budget Responsible - Funds Management,Budget Period Group 360° View,Transactional,SAP Fiori elements,BPGRP_OBJS1,/sap/bc/ui5_ui5/sap/bpgrp_objs1,icps.ps.budgetperiodgroup.s1,ODATA_FM_BUDGET_PRD_GRP_OBJ_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0725A
F0726A,Budget Specialist - Funds Management,Manage Commitment Items,Transactional,SAP Fiori elements,CI_OBJS1,/sap/bc/ui5_ui5/sap/ci_objs1,icps.ps.commitmentitemobj.s1,ODATA_FM_COMMITMNT_ITEM_MANAGE_SRV,0001,CV_ATTACHMENT_SRV,0001,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0726A
F0727A,Budget Responsible - Funds Management,Functional Area Group 360° View,Transactional,SAP Fiori elements,FAGRP_OBJS1,/sap/bc/ui5_ui5/sap/fagrp_objs1,icps.ps.functionalareagroup.s1,ODATA_FM_FUCTIONL_AREA_GRP_OBJ_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0727A
F0728A,Budget Specialist - Funds Management,Manage Functional Areas,Transactional,SAP Fiori elements,FA_OBJS1,/sap/bc/ui5_ui5/sap/fa_objs1,icps.ps.functionalareaobj.s1,ODATA_FM_FUNC_AREA_MANAGE_SRV,0001,CV_ATTACHMENT_SRV,0001,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0728A
F0729A,Budget Responsible - Funds Management,Funded Program Group 360° View,Transactional,SAP Fiori elements,FPGRP_OBJS1,/sap/bc/ui5_ui5/sap/fpgrp_objs1,icps.ps.fundedprogramgroup.s1,ODATA_FM_FUNDEDPROGRAM_GRP_OBJ_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0729A
F0730A,Budget Responsible - Funds Management,Commitment Item Group 360° View,Transactional,SAP Fiori elements,CIGRP_OBJS1,/sap/bc/ui5_ui5/sap/cigrp_objs1,icps.ps.commitmentitemgroup.s1,ODATA_FM_COMMITMT_ITM_GRP_OBJP_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0730A
F0731A,General Ledger Accountant,Manage G/L Account Master Data (Version 2),Transactional,SAP Fiori (SAPUI5),FIN_MNG_GLACCT,/sap/bc/ui5_ui5/sap/fin_mng_glacct,fin.gl.glaccount.manage,FAC_MANAGE_GLACCOUNT_SRV,0002,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0731A
F0735,Cash Manager,Check Cash Flow Items,Transactional,SAP Fiori (SAPUI5),FIN_PAYDETAIL,/sap/bc/ui5_ui5/sap/fin_paydetail,fin.cash.paymentdetail.display,FCLM_CP_PAYMENTDETAIL_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0735
F0737,Cash Manager,Cash Position Details,Transactional,SAP Fiori (SAPUI5),FIN_ANALYZEPOSI,/sap/bc/ui5_ui5/sap/fin_analyzeposi,fin.cash.cashposition.analyze,CASH_DISPOSITION_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0737
F0743,Accounts Payable Accountant,Create Single Payment,Transactional,SAP Fiori (SAPUI5),FIN_CREATE_SPAY,/sap/bc/ui5_ui5/sap/fin_create_spay,fin.ap.singlepayment.create,FAP_CREATE_SINGLE_PAYMENT,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0743
F0744,Accounts Receivable Accountant,Create Correspondence,Transactional,SAP Fiori (SAPUI5),FIN_CORRESPOND,/sap/bc/ui5_ui5/sap/fin_correspond,fin.ar.correspondence.create,FI_CORRESPONDENCE_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0744
F0744A,Accounts Receivable Accountant,Create Correspondence (Version 2),Transactional,SAP Fiori (SAPUI5),FIN_CORRESPOND2,/sap/bc/ui5_ui5/sap/fin_correspond2,fin.ar.correspondence.create.v2,FI_CORRESPONDENCE_V2_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0744A
F0752,Retail Store Associate,Order Products,Transactional,SAP Fiori (SAPUI5),RT_ORDER_PRODS1,/sap/bc/ui5_ui5/sap/rt_order_prods1,retail.store.orderproducts1,RETAILSTORE_ORDER_PRODUCT_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0752
F0753,Retail Store Associate,Transfer Stock,Transactional,SAP Fiori (SAPUI5),RT_TRF_STOCKS1,/sap/bc/ui5_ui5/sap/rt_trf_stocks1,retail.store.transferstocks1,RETAILSTORE_TRF_STOCK_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0753
F0763,General Ledger Accountant,Display Chart of Accounts,Transactional,SAP Fiori (SAPUI5),FIN_CHRTOFACCTS,/sap/bc/ui5_ui5/sap/fin_chrtofaccts,fin.gl.chartofaccounts.display,FAC_CHART_OF_ACCOUNTS_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0763
F0763A,General Ledger Accountant,Manage Chart of Accounts,Transactional,SAP Fiori (SAPUI5),FIN_MNG_COA,/sap/bc/ui5_ui5/sap/fin_mng_coa,fin.gl.chartofaccounts.manage,FAC_MAINT_CHART_OF_ACCOUNTS_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0763A
F0770,Accounts Payable Accountant,Manage Automatic Payments,Transactional,SAP Fiori (SAPUI5),FIN_SCHPMTPRPSL,/sap/bc/ui5_ui5/sap/fin_schpmtprpsl,fin.ap.paymentproposal.schedule,FAP_SCHEDULE_PAYMENT_PROPOSAL,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0770
F0771,Accounts Payable Accountant,Revise Payment Proposals,Transactional,SAP Fiori (SAPUI5),FIN_REVPAYPRPSL,/sap/bc/ui5_ui5/sap/fin_revpayprpsl,fin.ap.paymentproposal.revise,FAP_REVISE_PAYMENT_PROPOSAL,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0771
F0773,Accounts Receivable Accountant,Clear Incoming Payments,Transactional,SAP Fiori (SAPUI5),FIN_ARMANCLEAR,/sap/bc/ui5_ui5/sap/fin_armanclear,fin.ar.manualclearing,FAR_MANUAL_CLEARING_SRV,0001,"FAC_FINANCIALS_POSTING_SRV, FAC_FINANCIAL_DOCUMENT_SRV_01, CV_ATTACHMENT_SRV","0001, 0001, 0001",,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0773
F0775A,Budget Specialist - Funds Management,Manage Funded Programs,Transactional,SAP Fiori elements,FP_OBJS1,/sap/bc/ui5_ui5/sap/fp_objs1,icps.ps.fundedprogramobj.s1,ODATA_FM_FUNDED_PROGRAM_MANAGE_SRV,0001,CV_ATTACHMENT_SRV,0001,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0775A
F0776,Student,My Courses,Transactional,SAP Fiori (SAPUI5),HER_MYCOURSESS1,/sap/bc/ui5_ui5/sap/her_mycoursess1,publicservices.her.mycourses.s1,PIQ_COURSE_REG_DETAILS_SRV,0001,PIQ_COURSE_STUDY_DETAILS_SRV,0001,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0776
F0789,Student,My Results,Transactional,SAP Fiori (SAPUI5),HER_MYRESULTSS1,/sap/bc/ui5_ui5/sap/her_myresultss1,publicservices.her.myresults.s1,PIQ_COURSE_RESULTS_SRV,0001,PIQ_COURSE_STUDY_DETAILS_SRV,0001,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0789
F0796,Deferment Analyst (Oil & Gas),Analyze Deferment,Transactional,SAP Fiori (SAPUI5),UPS_DEFER_RESS1,/sap/bc/ui5_ui5/sap/ups_defer_ress1,oil.ups.deferment.resultss1,UPS_DEF_RESULT,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0796
F0797,Billing Clerk,Manage Billing Documents,Transactional,SAP Fiori (SAPUI5),SD_CUSINV_MANS1,/sap/bc/ui5_ui5/sap/sd_cusinv_mans1,cus.sd.customerinvoices.manage.s1,SD_CUSTOMER_INVOICES_MANAGE,0001,"SD_BILLINGDOC_PROCFLOW_SRV, C_SITNINSTANCETP_CDS","0001, 0001",,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0797
F0798,Billing Clerk,Create Billing Documents,Transactional,SAP Fiori (SAPUI5),SD_CUSINV_CRES1,/sap/bc/ui5_ui5/sap/sd_cusinv_cres1,cus.sd.customerinvoices.create.s1,SD_CUSTOMER_INVOICES_CREATE,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0798
F0805A,Budget Specialist - Funds Management,Manage Applications of Funds,Transactional,SAP Fiori elements,AOF_OBJS1,/sap/bc/ui5_ui5/sap/aof_objs1,icps.ps.applicationoffundobj.s1,ODATA_FM_APPL_OF_FUND_MANAGE_SRV,0001,CV_ATTACHMENT_SRV,0001,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0805A
F0806,General Ledger Accountant,Open Posting Periods,Transactional,SAP Fiori (SAPUI5),FIN_OPENPERIODS,/sap/bc/ui5_ui5/sap/fin_openperiods,fin.gl.openclosefiscalperiods,FIN_OPEN_CLOSE_PERIOD_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0806
F0817,Analytics Specialist,Create KPI,"Transactional, Analytical",SAP Fiori (SAPUI5),SB_APPS_KPIS1,/sap/bc/ui5_ui5/sap/sb_apps_kpis1,ssuite.smartbusiness.kpi.s1,/SSB/SMART_BUSINESS_DESIGNTIME_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0817
F0818,Analytics Specialist,KPI Workspace,Transactional,SAP Fiori (SAPUI5),SB_APPS_WSS1,/sap/bc/ui5_ui5/sap/sb_apps_wss1,ssuite.smartbusiness.workspace.s1,/SSB/SMART_BUSINESS_DESIGNTIME_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0818
F0819,Analytics Specialist,Configure KPI Drill-down,Transactional,SAP Fiori (SAPUI5),SB_APPS_DDS1,/sap/bc/ui5_ui5/sap/sb_apps_dds1,ssuite.smartbusiness.drilldown.s1,/SSB/SMART_BUSINESS_DESIGNTIME_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0819
F0820,Analytics Specialist,Configure KPI Tiles,Transactional,SAP Fiori (SAPUI5),SB_APPS_TILES1,/sap/bc/ui5_ui5/sap/sb_apps_tiles1,ssuite.smartbusiness.tile.s1,/SSB/SMART_BUSINESS_DESIGNTIME_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0820
F0821,Analytics Specialist,Manage KPI Associations,Transactional,SAP Fiori (SAPUI5),SB_APPS_ASSOCS1,/sap/bc/ui5_ui5/sap/sb_apps_assocs1,,/SSB/SMART_BUSINESS_DESIGNTIME_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0821
F0822,Analytics Specialist,Create Evaluation,Transactional,SAP Fiori (SAPUI5),SB_APPS_EVALS1,/sap/bc/ui5_ui5/sap/sb_apps_evals1,ssuite.smartbusiness.evaluation.s1,/SSB/SMART_BUSINESS_DESIGNTIME_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0822
F0832A,Budget Responsible - Funds Management,Budget Entry Document 360° View,Transactional,SAP Fiori elements,BED_OBJS1,/sap/bc/ui5_ui5/sap/bed_objs1,icps.ps.budgetentrydocumentobj.s1,ODATA_FM_BUDGET_ENTRY_OBJ_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0832A
F0833A,Budget Responsible - Funds Management,Earmarked Funds Document 360° View,Transactional,SAP Fiori elements,EFD_OBJS1,/sap/bc/ui5_ui5/sap/efd_objs1,icps.ps.earmarkedfundsdocumentobj.s1,ODATA_FM_EARMARKED_FUNDS_OBJ_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0833A
F0837A,Budget Responsible - Funds Management,Grant 360° View,Transactional,SAP Fiori elements,GRANT_OBJS1,/sap/bc/ui5_ui5/sap/grant_objs1,icps.ps.grant.s1,ODATA_FM_GRANT_OBJ_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0837A
F0838A,Budget Responsible - Funds Management,Grant Group 360° View,Transactional,SAP Fiori elements,GRANTGRP_OBJS1,/sap/bc/ui5_ui5/sap/grantgrp_objs1,icps.ps.grantgroup.s1,ODATA_FM_GRANT_GROUP_OBJ_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0838A
F0840,Purchaser,Manage Sources of Supply,Transactional,SAP Fiori (SAPUI5),MM_SOS_MANAGES1,/sap/bc/ui5_ui5/sap/mm_sos_manages1,ui.ssuite.s2p.mm.pur.sourceofsuppl.s1,MM_SOURCES_OF_SUPPLY_MANAGE_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0840
F0840A,Purchaser,Manage Sources of Supply (Version 2),Transactional,SAP Fiori (SAPUI5),MM_SOSMANAGES1,/sap/bc/ui5_ui5/sap/mm_sosmanages1,ui.s2p.mm.pur.manage.sourcesofsupply.s1,MM_PUR_SOS_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0840A
F0842,Purchaser,Manage Purchase Orders,Transactional,SAP Fiori (SAPUI5),MM_PO_CRES1,/sap/bc/ui5_ui5/sap/mm_po_cres1,ui.ssuite.s2p.mm.pur.po.create.s1,MM_PUR_PO_MAINTAIN,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0842
F0842A,Purchaser,Manage Purchase Orders (Version 2),Transactional,SAP Fiori elements,MM_PO_MANAGES1,/sap/bc/ui5_ui5/sap/mm_po_manages1,ui.ssuite.s2p.mm.pur.po.manage.st.s1,MM_PUR_PO_MAINT_V2_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F0842A
